41.338,64.331,42.502,59.213,51.59,43.513,67.073,49.936,71.759,37.926,79.773,26.593,75.121,30.248
41.379,64.334,42.553,59.247,51.665,43.547,67.187,49.967,71.91,37.993,79.851,26.656,75.261,30.288
41.422,64.337,42.602,59.278,51.741,43.579,67.299,49.995,72.059,38.06,79.933,26.721,75.402,30.328
41.467,64.341,42.651,59.307,51.819,43.611,67.41,50.023,72.208,38.126,80.018,26.786,75.544,30.369
41.513,64.346,42.699,59.333,51.897,43.642,67.519,50.05,72.354,38.192,80.106,26.85,75.686,30.411
41.56,64.352,42.745,59.358,51.977,43.672,67.627,50.077,72.498,38.256,80.198,26.914,75.828,30.452
41.608,64.358,42.79,59.381,52.056,43.701,67.734,50.104,72.641,38.319,80.294,26.976,75.969,30.495
41.656,64.365,42.833,59.404,52.136,43.728,67.841,50.132,72.781,38.38,80.393,27.036,76.11,30.538
41.705,64.372,42.874,59.426,52.216,43.754,67.947,50.16,72.92,38.439,80.495,27.093,76.251,30.58
41.754,64.379,42.913,59.449,52.294,43.779,68.054,50.19,73.056,38.496,80.599,27.147,76.39,30.624
41.803,64.385,42.95,59.472,52.372,43.802,68.16,50.221,73.191,38.551,80.706,27.198,76.527,30.667
41.851,64.391,42.985,59.497,52.448,43.823,68.268,50.253,73.323,38.603,80.813,27.245,76.663,30.709
41.898,64.396,43.019,59.524,52.523,43.843,68.376,50.287,73.454,38.653,80.921,27.288,76.797,30.752
41.945,64.4,43.05,59.553,52.595,43.861,68.485,50.323,73.583,38.7,81.029,27.328,76.929,30.793
41.99,64.402,43.08,59.586,52.666,43.877,68.595,50.361,73.711,38.744,81.135,27.364,77.058,30.834
42.033,64.403,43.109,59.621,52.735,43.892,68.705,50.4,73.838,38.786,81.239,27.397,77.186,30.873
42.075,64.402,43.136,59.66,52.801,43.905,68.817,50.44,73.963,38.825,81.341,27.427,77.312,30.91
42.116,64.398,43.162,59.703,52.865,43.915,68.93,50.482,74.087,38.861,81.438,27.455,77.436,30.946
42.155,64.393,43.187,59.75,52.928,43.924,69.043,50.525,74.211,38.894,81.531,27.48,77.558,30.979
42.193,64.386,43.212,59.8,52.989,43.93,69.156,50.569,74.335,38.925,81.619,27.503,77.68,31.011
42.23,64.376,43.236,59.854,53.048,43.934,69.27,50.613,74.458,38.953,81.701,27.525,77.8,31.04
42.265,64.364,43.26,59.911,53.107,43.936,69.384,50.657,74.582,38.979,81.777,27.545,77.919,31.066
42.3,64.351,43.284,59.971,53.165,43.935,69.498,50.702,74.706,39.002,81.846,27.566,78.038,31.091
42.334,64.335,43.307,60.034,53.223,43.932,69.612,50.745,74.831,39.022,81.909,27.586,78.157,31.112
42.367,64.317,43.331,60.098,53.281,43.927,69.725,50.789,74.957,39.04,81.964,27.606,78.276,31.132
42.4,64.298,43.356,60.164,53.34,43.92,69.838,50.831,75.084,39.055,82.013,27.627,78.395,31.149
42.433,64.277,43.381,60.231,53.4,43.91,69.95,50.872,75.213,39.068,82.056,27.649,78.516,31.165
42.466,64.254,43.407,60.297,53.462,43.898,70.061,50.911,75.342,39.079,82.092,27.672,78.636,31.179
42.499,64.231,43.433,60.364,53.525,43.884,70.172,50.949,75.472,39.087,82.123,27.697,78.758,31.191
42.532,64.206,43.461,60.429,53.589,43.868,70.281,50.985,75.603,39.092,82.148,27.723,78.881,31.202
42.566,64.181,43.489,60.492,53.656,43.851,70.391,51.019,75.735,39.095,82.169,27.751,79.005,31.212
42.601,64.154,43.519,60.553,53.724,43.832,70.499,51.051,75.867,39.096,82.187,27.78,79.13,31.221
42.636,64.128,43.549,60.611,53.795,43.813,70.607,51.081,75.998,39.094,82.201,27.81,79.256,31.229
42.671,64.1,43.58,60.666,53.867,43.792,70.714,51.109,76.128,39.089,82.214,27.842,79.383,31.238
42.707,64.072,43.612,60.718,53.941,43.771,70.821,51.135,76.256,39.082,82.225,27.875,79.511,31.247
42.744,64.044,43.645,60.766,54.016,43.75,70.927,51.159,76.383,39.073,82.236,27.909,79.64,31.256
42.78,64.015,43.679,60.81,54.092,43.728,71.033,51.181,76.506,39.061,82.247,27.944,79.77,31.266
42.817,63.985,43.713,60.85,54.169,43.706,71.138,51.201,76.626,39.047,82.26,27.98,79.901,31.276
42.853,63.955,43.749,60.887,54.246,43.684,71.243,51.219,76.742,39.03,82.276,28.016,80.033,31.288
42.89,63.924,43.785,60.92,54.324,43.661,71.347,51.236,76.854,39.011,82.294,28.052,80.166,31.302
42.925,63.892,43.822,60.949,54.402,43.639,71.451,51.25,76.96,38.99,82.317,28.089,80.3,31.317
42.96,63.858,43.859,60.976,54.48,43.617,71.554,51.262,77.062,38.967,82.344,28.126,80.435,31.333
42.994,63.823,43.898,60.999,54.558,43.594,71.657,51.271,77.158,38.941,82.376,28.163,80.571,31.352
43.027,63.786,43.937,61.02,54.637,43.572,71.759,51.278,77.248,38.914,82.414,28.2,80.708,31.372
43.06,63.746,43.977,61.039,54.715,43.549,71.86,51.282,77.333,38.884,82.458,28.237,80.846,31.395
43.091,63.705,44.017,61.055,54.793,43.527,71.961,51.282,77.412,38.852,82.508,28.274,80.985,31.419
43.122,63.661,44.058,61.071,54.872,43.504,72.062,51.279,77.486,38.818,82.564,28.311,81.125,31.445
43.152,63.614,44.1,61.085,54.952,43.48,72.163,51.272,77.555,38.781,82.626,28.348,81.266,31.473
43.182,63.564,44.142,61.098,55.032,43.456,72.263,51.26,77.62,38.743,82.695,28.386,81.408,31.502
43.211,63.512,44.185,61.11,55.113,43.432,72.364,51.244,77.679,38.703,82.769,28.424,81.55,31.532
43.241,63.456,44.228,61.121,55.196,43.407,72.464,51.223,77.736,38.66,82.848,28.463,81.694,31.564
43.27,63.398,44.271,61.132,55.279,43.381,72.566,51.197,77.789,38.616,82.931,28.502,81.838,31.596
43.301,63.337,44.314,61.143,55.363,43.354,72.668,51.166,77.84,38.57,83.019,28.542,81.982,31.629
43.332,63.273,44.357,61.153,55.448,43.326,72.771,51.129,77.888,38.523,83.11,28.583,82.126,31.663
43.365,63.206,44.399,61.162,55.534,43.297,72.876,51.088,77.936,38.475,83.203,28.625,82.27,31.696
43.399,63.138,44.441,61.172,55.621,43.267,72.981,51.041,77.984,38.425,83.299,28.667,82.414,31.729
43.435,63.067,44.482,61.18,55.707,43.235,73.088,50.989,78.033,38.375,83.396,28.711,82.556,31.762
43.473,62.994,44.521,61.189,55.793,43.202,73.196,50.932,78.083,38.324,83.494,28.756,82.698,31.794
43.513,62.921,44.56,61.196,55.879,43.166,73.306,50.87,78.135,38.274,83.591,28.801,82.838,31.825
43.555,62.846,44.596,61.204,55.964,43.129,73.417,50.804,78.19,38.223,83.689,28.848,82.977,31.855
43.598,62.772,44.632,61.21,56.048,43.091,73.53,50.734,78.248,38.173,83.785,28.895,83.113,31.884
43.643,62.697,44.665,61.217,56.13,43.05,73.643,50.66,78.311,38.124,83.88,28.943,83.248,31.911
43.69,62.623,44.698,61.222,56.21,43.008,73.757,50.583,78.378,38.076,83.974,28.991,83.38,31.936
43.738,62.55,44.728,61.228,56.288,42.964,73.872,50.502,78.451,38.029,84.065,29.039,83.51,31.96
43.786,62.479,44.758,61.232,56.364,42.918,73.987,50.419,78.529,37.984,84.155,29.086,83.637,31.982
